,uid,anime_uid,score
134353,215695,29786,5
134355,198983,29786,8
134356,11276,458,7
134357,238483,34753,6
134358,199263,29786,8
134359,238449,34753,8
134361,199793,29786,7
134362,314891,29786,7
134364,315019,29786,4
134367,273607,29786,6
134369,301537,38923,10
134371,322244,29786,3
134372,304436,38923,8
134375,247285,29786,8
134379,263891,29786,3
134381,271644,29786,9
134383,274627,29786,6
134384,276322,29786,10
134387,198936,29786,7
134390,205785,29786,8
134392,280280,29786,10
134394,280476,29786,4
134396,281039,29786,10
134397,290453,29786,8
134400,295242,29786,10
134402,303251,29786,8
134404,252884,29786,7
134405,253310,29786,8
134407,19981,6437,8
134409,309848,29786,8
134411,317245,29786,8
134412,26066,3004,3
134413,321360,29786,3
134414,7333,3004,5
134415,126261,18413,2
134417,241124,29786,5
134418,102331,15881,7
134420,265758,29786,10
134421,268652,29786,9
134422,126377,18413,6
134423,4149,3535,6
134425,110905,18413,6
134429,242388,4617,8
134430,271381,29786,9
134432,273851,29786,9
134434,276883,29786,7
134435,277146,29786,7
134436,222280,29786,9
134439,278427,29786,6
134440,286225,29786,7
134443,244451,29786,9
134445,292163,29786,9
134448,231889,29786,8
134451,222112,29786,6
134453,201043,29786,8
134454,235521,29786,2
134456,214607,29786,9
134457,218712,29786,9
134461,211284,29786,10
134463,214740,29786,6
134465,279061,1057,7
134467,179773,1057,9
134469,303106,29786,8
134471,12443,1057,6
134473,284295,29786,9
134475,202141,29786,8
134477,199064,29786,8
134478,203332,29786,10
134480,211959,28883,3
134482,254546,28883,7
134485,209035,28883,4
134487,208971,29786,7
134488,199507,29786,6
134489,13299,1865,2
134490,272787,29786,9
134492,198923,29786,9
134493,5941,1865,9
134495,201978,29786,8
134496,211939,28883,9
134498,263474,28883,8
134500,205562,29786,10
134501,208183,28883,3
134502,210481,29786,7
134504,296803,22733,8
134505,7229,2129,9
134506,207881,28883,5
134508,207031,28883,2
134512,218529,2129,3
134513,207388,28883,10
134514,28739,2129,7
134516,206703,28883,9
134517,7682,2129,8
134518,316321,28883,4
134520,207387,28883,5
134521,272572,2129,10
134522,206725,28883,2
134523,16314,2129,9
134524,207228,28883,10
134526,19801,2129,9
134528,14669,2129,7
134530,206507,28883,4
134532,198621,2129,8
134533,77015,14277,8
134535,18125,2129,9
134536,39527,2129,8
134537,308880,14277,6
134539,180176,2129,6
134540,79006,14277,8
134542,256823,2129,1
134543,71775,14277,9
134544,72647,14277,1
134547,263656,2129,2
134548,65809,14277,8
134550,66639,14277,9
134551,22891,2129,10
134553,9064,2129,9
134554,188628,2129,8
134557,50971,2129,8
134559,281285,34281,7
134562,283598,34281,5
134564,283898,34281,8
134567,284646,34281,8
134570,286251,34281,7
134572,307373,37086,1
134574,313449,37086,4
134575,201082,29786,10
134578,202656,29786,5
134580,201803,29786,7
134582,199026,29786,6
134587,202470,29786,5
134588,198941,29786,10
134590,203360,29786,8
134592,198934,29786,7
134593,201918,29786,9
134595,198920,29786,9
134597,208501,29786,3
134598,208221,29786,8
134600,199112,29786,7
134601,201107,29786,4
134605,198962,29786,3
134607,198918,29786,9
134610,221437,959,8
134612,187622,959,10
134616,10759,959,10
134618,11859,959,7
134619,325253,40693,7
134621,305288,37986,6
134625,305352,37986,8
134626,305367,37986,7
134627,206965,16754,10
134628,307496,37986,10
134630,308370,37986,4
134631,98125,13563,7
134632,297218,36037,8
134633,306333,37986,4
134636,306042,37986,10
134638,304771,37986,7
134639,297219,36037,8
134641,298235,38323,4
134642,304227,37986,7
134643,38350,8840,7
134644,187608,2129,7
134646,15504,2129,8
134647,7741,2129,7
134648,294699,36037,1
134650,131513,3065,8
134652,7014,2129,9
134653,293695,36037,9
134656,98113,2129,6
134657,299706,980,9
134659,31525,2129,7
134661,145681,980,10
134664,80024,2129,8
134666,272127,31845,3
134667,38441,952,6
134669,94861,2129,7
134670,7033,952,7
134673,103079,2129,6
134674,139363,7598,5
134676,140323,7598,7
134677,188022,2129,1
134678,3496,2129,2
134681,2519,2129,8
134682,234266,7598,7
134684,3491,2129,9
134685,210859,7598,5
134686,34567,2129,4
134687,122783,2129,9
134688,131561,1883,7
134689,30284,2129,2
134690,320128,7598,3
134693,183206,7598,10
134695,3499,2129,10
134697,2552,2129,8
134699,234818,31845,5
134700,8551,2129,9
134702,13219,2129,9
134703,271035,31845,3
134705,290999,34281,5
134706,320118,31845,2
134708,291559,34281,4
134709,234140,31845,2
134711,300365,34281,10
134712,230989,31845,5
134715,240546,31845,4
134716,245656,31845,5
134718,259865,31845,8
134720,264243,31845,8
134722,300967,34281,7
134724,303067,34281,9
134725,259382,7598,2
134727,304936,34281,5
134728,33559,7598,6
134729,305265,34281,8
134730,295056,37281,9
134731,313654,34281,7
134733,318003,34281,7
134734,285196,37281,6
134736,318690,34281,7
134738,313774,37281,8
134739,282827,34281,3
134740,323787,37281,10
134743,282961,34281,8
134744,283092,34281,7
134745,283117,34281,8
134746,319151,37281,8
134748,283843,34281,7
134749,284445,34281,7
134751,285964,34281,8
134752,300293,37281,6
134756,287704,37281,6
134758,286121,34281,4
134759,285997,37281,6
134761,299086,34281,10
134762,285010,37281,4
134764,287446,37281,2
134766,304600,37086,7
134768,304947,37086,7
134769,287423,37281,6
134771,284840,37281,10
134773,305010,37086,5
134775,305269,37086,8
134776,295975,38304,5
134777,287474,37281,10
134778,308799,37086,6
134780,284744,37281,9
134782,310427,37086,7
134784,63083,7598,6
134785,70891,7598,9
134787,315711,37086,8
134788,244722,31845,2
134789,323596,37086,7
134790,312877,31845,7
134792,231510,31845,6
134793,304815,37086,7
134794,320962,31845,10
134797,260432,31845,5
134799,267990,31845,6
134800,308463,37086,8
134801,244690,31845,4
134802,310494,37086,8
134803,230257,31845,7
134804,310683,37086,3
134805,229738,31845,2
134806,311559,37086,9
134809,312281,37086,7
134810,232219,31845,7
134811,229156,31845,3
134813,312711,37086,6
134815,230623,31845,3
134816,315906,37086,9
134817,325225,37086,7
134819,229756,31845,1
134820,230622,31845,3
134822,304617,37086,10
134823,231149,31845,2
134824,304672,37086,6
134825,229650,31845,6
134826,306362,37086,7
134827,229642,31845,3
134830,229631,31845,2
134832,250609,15061,9
134834,242942,15061,10
134835,230574,31845,10
134836,227031,15061,9
134838,193960,15061,9
134839,212078,15061,6
134841,295451,15061,10
134843,190363,15061,7
134846,87763,15061,9
134849,215106,15061,8
134851,225326,15061,10
134854,214958,15061,7
134856,116799,15061,9
134858,76339,15061,9
134860,78243,15061,8
134862,320832,15061,10
134864,114387,15061,8
134866,3588,344,8
134868,4169,344,7
134870,126963,1663,9
134874,35339,1663,9
134876,302540,34281,6
134879,320646,34281,1
134882,280638,34281,7
134885,305594,34281,10
134886,220817,33309,4
134887,281127,34281,7
134888,302998,34281,10
134889,282970,34281,7
134890,235011,13639,6
134891,281973,34281,6
134892,276691,36784,7
134893,283338,34281,5
134894,275748,36784,5
134895,280826,34281,8
134896,275723,36784,7
134897,281688,34281,9
134898,277154,36784,9
134899,225971,13639,5
134900,205114,13639,7
134901,283006,34281,9
134902,168899,13639,10
134903,309980,34281,4
134904,12114,4070,6
134905,282371,34281,6
134906,69345,295,7
134907,282956,34281,9
134908,238548,1701,8
134909,35536,1701,8
134910,26136,295,6
134911,280061,34281,9
134912,282949,34281,7
134913,12433,295,10
134915,282864,34281,7
134916,280200,34281,8
134917,20916,722,9
134918,282868,34281,6
134919,111663,722,5
134920,302700,37086,3
134923,304587,37086,5
134924,304774,37086,5
134925,304879,37086,2
134927,305730,37086,7
134929,301634,37086,5
134930,300417,37086,8
134931,305340,37086,3
134932,278466,13863,7
134933,302834,37086,8
134934,136277,13863,6
134935,304799,37086,6
134936,111967,13863,5
134937,305496,37086,10
134939,101873,13863,4
134940,300423,37086,9
134942,91913,13863,4
134944,300404,37086,7
134946,304540,37086,8
134949,300352,37086,5
134950,304441,37086,7
134952,300379,37086,8
134954,304512,37086,8
134956,300360,37086,1
134957,304442,37086,3
134960,263409,3914,6
134962,234344,32696,9
134963,264819,3914,6
134965,294818,3914,10
134966,280608,32696,6
134968,294293,32696,6
134970,241863,3914,4
134971,299421,32696,8
134972,65319,3914,8
134973,301316,32696,8
134974,321426,17681,10
134975,249115,32696,8
134976,296750,3755,4
134978,250450,32696,8
134980,244292,10687,5
134981,312078,32696,5
134982,232858,32696,9
134983,307707,10687,6
134985,235960,32696,2
134986,289911,32696,6
134988,297794,32696,9
134991,302391,2063,2
134994,81706,2063,8
134996,288691,32596,6
134997,301698,32696,7
134998,311448,32696,6
135000,238562,32696,7
135001,323993,10687,1
135003,288748,32696,5
135004,245360,3474,8
135005,230258,32696,7
135006,229947,32696,5
135007,193667,10687,5
135008,160339,10687,9
135010,85561,610,6
135011,65211,610,7
135012,303498,34300,8
135013,57297,610,1
135014,250411,34300,8
135015,251178,34300,9
135016,59557,610,8
135017,305651,31911,4
135018,310371,610,2
135019,258707,34300,9
135020,135953,610,1
135021,260532,34300,7
135024,11838,610,6
135026,323036,34300,6
135027,270825,34300,5
135029,202359,610,1
135030,250423,34300,8
135031,5374,610,7
135032,250558,34300,3
135035,184188,10687,7
135036,250824,34300,9
135037,172437,10687,7
135038,305854,34300,7
135039,229710,10687,9
135040,250536,34300,9
135041,250663,34300,8
135044,170415,10687,8
135045,250848,34300,8
135046,298092,10687,4
135047,179733,10687,7
135049,163091,10687,6
135051,252537,34300,9
135052,277932,3755,7
135053,247787,17681,4
135055,254062,34300,2
135056,297727,17681,6
135058,256015,34300,5
135059,308915,17681,10
135060,105551,17681,8
135061,134787,17681,6
135063,148743,17681,7
135064,256037,34300,7
135065,101585,17681,5
135067,284416,34300,1
135068,105241,17681,7
135069,284531,34300,4
135070,104349,17681,5
135072,288011,34300,10
135073,262373,3914,10
135075,291093,34300,7
135077,294284,34300,4
135078,20600,3914,9
135079,34309,3914,7
135080,295011,34300,7
135081,15205,3914,9
135083,256400,34300,8
135084,319554,34300,6
135085,322183,34300,5
135087,284754,34300,6
135089,295971,38308,2
135090,259808,34300,1
135091,258645,34300,9
135095,250343,34300,6
135096,250461,34300,4
135097,250310,34300,8
135099,230119,32696,7
135100,3594,356,3
135101,1694,356,9
135103,183831,356,4
135106,17056,356,9
135108,91591,356,7
135110,181479,356,7
135112,201469,356,1
135113,141267,614,8
135114,119667,356,7
135117,268342,32805,9
135118,19488,356,5
135119,285756,32805,7
135120,210087,19257,7
135121,117799,356,4
135123,4768,356,6
135124,145023,19257,9
135126,219484,1280,7
135127,12723,356,7
135128,185550,1280,6
135130,2902,356,7
135131,19590,3448,5
135133,3572,356,8
135135,2866,356,3
135136,303763,11221,6
135137,1138,356,9
135138,227781,3448,8
135139,245325,3448,3
135140,255644,3448,6
135142,5627,356,7
135143,29328,3448,7
135144,475,356,10
135145,9090,356,6
135146,83813,555,9
135147,16273,356,8
135148,197432,28713,2
135150,83084,555,5
135152,261,555,7
135154,184820,3448,5
135156,203839,3448,7
135157,8955,3448,7
135159,302887,36197,7
135160,204301,3448,6
135163,182492,3448,4
135164,11572,3448,8
135165,294258,36353,9
135166,182693,3448,1
135167,37630,3448,10
135170,72151,1280,2
135171,190488,1280,7
135172,160993,1280,2
135173,35529,1280,8
135175,125755,19257,7
135178,125701,19257,10
135179,118579,19257,9
135181,125955,19257,9
135183,126283,19257,8
135184,127271,19257,9
135185,125175,19257,8
135187,2695,614,8
135189,229587,10445,7
135191,317080,40111,9
135192,25929,6325,7
135193,10722,3268,6
135194,238518,32805,8
135196,44869,489,8
135198,278765,36686,9
135199,309341,35376,8
135202,323052,506,8
135204,301530,506,4
135208,171689,23703,4
135210,269391,31414,9
135212,270689,35376,8
135214,271521,25183,7
135215,9727,1391,8
135218,200693,24873,5
135220,301172,25183,6
135221,126673,1868,8
135222,37536,1868,5
135223,260340,25183,5
135224,21940,1868,8
135226,199849,25183,7
135228,27508,1868,5
135229,204906,25183,5
135231,199883,25183,8
135232,293747,33156,5
135234,200986,25183,7
135236,177975,301,8
135237,203036,25183,8
135238,280779,301,7
135239,192201,24873,4
135241,197943,24873,3
135242,199637,25183,7
135243,319436,14237,3
135245,238669,14237,10
135246,191076,14237,7
135249,82990,14237,7
135250,311747,25183,9
135251,199909,25183,8
135252,263694,25183,5
135253,231660,25183,7
135254,323619,2789,10
135256,60509,2789,8
135257,201359,25183,7
135258,269475,2789,4
135259,211610,1346,7
135260,288206,21861,6
135261,321339,21861,8
135262,211811,25183,7
135264,233957,21861,8
135265,217762,25183,7
135266,19387,1346,8
135267,207017,25183,8
135269,211595,25183,5
135270,179749,21861,6
135271,299627,1346,5
135272,201606,25183,7
135275,199361,25183,5
135276,244732,1346,8
135279,288351,21861,10
135280,86231,1346,9
135281,201433,25183,5
135282,248986,1346,2
135284,11903,1346,8
135285,246709,25183,8
135286,81026,14237,5
135288,219837,24873,3
135290,305472,25183,9
135291,186579,24873,5
135292,252064,25183,8
135293,203107,24873,3
135295,310626,25183,8
135296,309032,24873,7
135298,255551,25183,9
135299,183773,24873,7
135300,256027,25183,8
135301,183693,24873,7
135302,190434,24873,8
135303,186221,24873,4
135304,211139,25183,7
135305,208159,25183,5
135307,188935,24873,1
135308,184103,24873,7
135310,212513,25183,6
135311,183345,24873,6
135312,183872,24873,4
135313,190534,24873,4
135314,23573,7017,6
135316,292920,25183,5
135317,325623,25183,4
135319,311649,25183,6
135321,211854,25183,6
135325,247102,25183,8
135327,247297,25183,7
135328,204570,25183,6
135330,217740,25183,3
135332,213911,25183,8
135334,235273,25183,9
135336,222950,25183,5
135338,201219,25183,6
135340,207216,25183,7
135341,292321,25183,8
135345,199998,25183,8
135346,236513,25183,4
135349,288365,36119,5
135351,314428,25183,3
135352,39068,4475,5
135353,320238,25183,6
135354,57443,11773,8
135355,197603,8449,3
135356,323522,25183,7
135357,49231,8449,6
135359,180120,8449,9
135360,202721,25183,7
135362,204264,25183,9
135364,204231,25183,6
135365,267212,17777,4
135367,203982,25183,8
135368,141877,17777,7
135369,207700,25183,7
135371,151149,17777,8
135373,235706,25183,8
135374,183446,17777,3
135377,200248,25183,8
135378,228951,17777,6
135379,211267,17777,3
135380,240680,17777,5
135381,137365,17777,8
135383,202112,25183,6
135384,200174,25183,7
135385,140253,17777,8
135387,202041,25183,8
135389,252150,17777,3
135390,201868,25183,6
135392,228239,17777,1
135393,318184,10219,5
135394,73631,10219,9
135395,201720,25183,8
135396,219138,10180,6
135398,278719,25183,8
135400,160447,1867,9
135401,241026,1867,9
135402,28834,1867,7
135403,279654,25183,7
135404,42551,10219,7
135405,237215,17777,4
135407,288818,25183,8
135408,264676,17777,7
135410,259192,25183,8
135412,199932,25183,6
135414,188563,17777,7
135415,199726,25183,7
135416,311798,17777,8
135418,137467,17777,4
135420,199857,25183,7
135421,136627,17777,3
135422,194843,17777,2
135423,202734,25183,7
135424,137823,17777,1
135425,206308,25183,7
135426,136699,17777,3
135427,192988,17777,8
135429,208030,25183,6
135430,136515,17777,6
135431,201487,25183,9
135432,136521,17777,6
135433,284586,25183,6
135434,136471,17777,3
135436,199942,25183,6
135437,37672,8449,4
135439,216686,25183,7
135440,186601,8449,7
135443,200671,25183,7
135445,200250,25183,8
135446,36457,8449,5
135447,48297,8449,7
135448,199891,25183,7
135449,33025,8449,6
135450,66123,8449,7
135452,199901,25183,8
135453,32991,8449,6
135454,34170,8449,9
135456,199444,25183,7
135459,33005,8449,4
135460,200564,25183,6
135461,35206,8449,2
135464,34225,8449,8
135465,33029,8449,4
135466,211624,25183,7
135467,32881,8449,4
135468,97661,8449,5
135469,31975,8449,4
135472,199953,25183,5
135473,293683,25183,8
135474,32999,8449,2
135475,200327,25183,4
135476,33041,8449,2
135477,199832,25183,9
135478,217171,25183,9
135480,233182,25183,10
135482,200352,25183,9
135484,199902,25183,7
135487,199872,25183,5
135489,199925,25183,3
135491,199854,25183,8
135492,200099,25183,4
135493,275888,35376,8
135495,273078,31414,7
135498,222543,31414,7
135499,222743,31414,7
135501,222134,31414,6
135502,223363,31414,7
135504,40183,506,9
135506,8209,506,7
135507,313545,35376,7
135508,266260,35376,7
135511,266320,35376,7
135515,253786,9106,10
135516,266372,35376,9
135518,269692,35376,8
135520,270873,35376,7
135522,286691,35376,9
135524,295334,35376,7
135525,322547,3660,6
135527,275526,35376,3
135529,266271,35376,6
135530,33160,2133,3
135531,266918,35376,7
135532,270941,3482,3
135533,267147,35376,6
135535,271719,35376,8
135536,75313,5164,9
135537,289412,2293,4
135539,266386,35376,9
135541,262190,35376,8
135542,101717,2293,8
135543,267495,35376,8
135546,152929,2293,3
135548,180180,6229,1
135549,266266,35376,7
135551,266394,35376,9
135552,59923,2281,7
135554,266287,35376,8
135555,234862,489,8
135557,129497,489,9
135559,191895,489,8
135561,146565,489,9
135562,4913,359,7
135564,242054,489,8
135567,264278,489,7
135570,25432,489,7
135571,33450,489,10
135572,5576,489,8
135574,297396,489,4
135575,8480,489,10
135577,323763,3838,10
135579,40729,489,8
135580,303570,37998,7
135581,1356,489,9
135582,2450,489,7
135584,19305,489,10
135585,260941,34675,6
135586,304824,37998,2
135588,11834,3268,8
135589,234208,2127,6
135591,309082,37998,5
135592,9720,3268,8
135593,233881,32023,9
135595,272454,32023,7
135597,240246,6325,6
135598,265257,6325,6
135599,258853,35072,7
135600,258808,35072,7
135602,63595,6325,8
135603,214686,32023,10
135605,307711,39337,6
135607,316552,39337,6
135608,212818,6325,5
135609,116621,14373,1
135611,240262,6325,5
135612,79334,14373,10
135613,91201,14373,9
135614,150867,14373,7
135616,129997,6325,5
135617,87395,6325,6
135618,77073,14373,5
135620,321383,6325,3
135621,79422,6325,9
135622,25330,6325,7
135623,77127,14373,8
135624,110009,14373,6
135625,26819,6325,7
135626,320813,39337,4
135628,307724,39337,6
135629,308173,39337,5
135631,25316,6325,7
135632,312406,39337,6
135633,25331,6325,8
135634,316633,40111,9
135636,309196,39337,8
135638,224104,31414,9
135639,310062,39337,1
135640,222086,31414,7
135642,282206,31414,10
135644,288165,31414,7
135646,313417,31414,8
135647,306624,39337,6
135648,220808,31414,8
135649,309438,39337,6
135651,306917,39337,7
135652,239830,32023,7
135654,214226,32023,7
135655,216010,32023,7
135657,222329,31414,7
135658,215672,32023,8
135659,215537,32023,3
135660,214202,32023,7
135662,302615,37998,5
135664,324404,31414,8
135665,304610,37998,7
135667,222078,31414,6
135668,304613,37998,7
135669,222230,31414,8
135670,227199,31414,10
135671,304625,37998,6
135673,304629,37998,5
135674,307177,37998,7
135676,297617,31414,6
135677,315789,37998,8
135679,304680,37998,5
135681,305106,31414,8
135683,275759,31414,9
135684,301441,37998,10
135686,300880,37998,7
135688,250048,31414,4
135689,304577,37998,7
135690,271320,31414,8
135691,300480,37998,7
135694,304553,37998,3
135695,222090,31414,8
135696,304603,37998,9
135698,304551,37998,3
135699,300475,37998,7
135700,300493,37998,1
135704,222240,31414,6
135706,222041,31414,8
135707,222056,31414,7
135709,88131,10445,10
135721,100259,8369,9
135722,161495,17269,7
135725,304354,30246,6
135727,276717,22819,10
135730,242479,33836,4
135731,79704,763,5
135732,147051,1872,7
135733,91225,763,7
135734,243607,33836,7
135736,19322,763,8
135737,243738,33836,7
135738,244893,33836,6
135739,22172,7117,8
135740,161623,4574,10
135743,206666,970,8
135745,281745,970,5
135747,76963,7117,8
135749,7462,970,7
135750,247040,33836,4
135751,247907,33836,7
135752,112585,11633,10
135753,116693,11633,8
135754,250315,33836,8
135755,318320,11633,6
135756,253312,33836,10
135758,255761,33836,7
135759,256105,33836,7
135760,256364,33836,5
135762,257860,33836,7
135763,126517,2740,7
135764,221259,25519,6
135765,150895,17813,7
135767,236771,25519,7
135768,261592,7295,5
135770,200903,25519,4
135771,308886,17201,6
135772,85067,2162,8
135774,79526,10713,7
135776,241883,33836,9
135778,244164,33836,8
135779,246354,33836,6
135780,237812,11633,7
135782,29622,2162,4
135784,19646,2162,5
135785,211798,25519,8
135786,35095,2162,5
135788,189975,25519,9
135790,212509,25519,10
135791,2914,2162,6
135792,98129,7295,9
135793,224807,25519,8
135794,272809,33836,6
135795,282583,25519,8
135797,240601,33836,7
135799,284970,33836,8
135801,285665,25519,7
135802,287391,33836,10
135803,300198,25519,5
135804,243452,33836,4
135805,291298,33836,7
135806,294281,33836,9
135807,299216,33836,7
135809,278860,25519,4
135810,301120,33836,6
135812,308174,33836,6
135813,225452,25519,9
135814,322110,33836,7
135815,269704,33836,6
135817,241312,33836,8
135819,270991,25519,6
135820,220625,25519,7
135821,273385,33836,5
135822,243418,33836,3
135823,207191,25519,8
135824,213349,25519,7
135825,243440,33836,6
135826,239674,33836,7
135828,219951,25519,6
135829,204630,25519,6
135830,322805,33836,6
135834,243540,33836,8
135836,210536,25519,9
135837,158171,6273,10
135838,243797,33836,2
135839,316545,25519,4
135841,324880,25519,10
135842,240977,33836,5
135843,263861,25519,7
135844,243425,33836,6
135845,239204,33836,6
135847,242967,25519,7
135848,243507,33836,3
135850,243259,33836,3
135851,246924,25519,7
135852,239754,33836,7
135853,190736,25519,9
135854,239282,33836,3
135856,214828,25519,7
135857,243255,33836,3
135859,176055,25519,8
135860,190503,25519,9
135862,323823,10798,3
135865,251909,10798,8
135866,181775,10798,10
135867,208308,10798,7
135868,215785,10798,7
135869,71353,10798,8
135871,200656,10798,5
135872,219885,10798,10
135877,49945,10798,9
135879,260706,11633,3
135881,144005,11633,9
135884,130575,11633,9
135885,261568,11633,9
135887,262101,11633,6
135888,262768,11633,10
135890,269937,11633,8
135891,26284,3061,8
135894,199088,11633,7
135895,257594,825,5
135896,113043,11633,7
135897,313195,16149,9
135899,325441,16149,7
135900,283740,16149,7
135901,288102,11633,6
135902,112039,16149,8
135903,153905,11633,10
135904,287229,16149,7
135905,138895,11633,9
135906,193467,11633,6
135907,14323,1849,7
135908,104819,16149,8
135909,89809,10713,7
135910,47005,825,7
135911,284122,10713,3
135912,290029,35183,5
135913,213757,25519,7
135914,299279,35183,8
135916,212167,25519,8
135917,310258,35183,8
135918,211695,25519,5
135920,310967,37897,3
135921,210436,25519,3
135922,310526,37897,9
135925,208894,25519,4
135926,306887,37897,1
135928,307616,37897,9
135929,206901,25519,7
135930,303057,37897,8
135932,299607,37897,9
135934,307801,37897,4
135935,205654,25519,5
135936,298480,37897,8
135938,182157,25519,10
135939,180260,25519,9
135940,298553,37897,1
135942,176463,25519,9
135943,323404,35183,6
135944,207664,25519,9
135945,282254,35183,7
135947,175391,25519,9
135948,282398,35183,7
135949,8773,2156,7
135951,68155,2156,5
135953,174541,25519,8
135955,174291,25519,9
135956,270844,2156,8
135958,280812,25519,9
135959,95023,2156,4
135961,306224,2156,10
135962,300427,25519,8
135964,194105,25519,8
135965,26345,2156,8
135967,266091,2156,8
135968,221220,10798,7
135970,109667,2156,10
135971,16903,2156,7
135972,269297,10798,8
135973,205559,2156,10
135975,83539,10798,7
135976,49831,10798,9
135977,99925,2156,10
135979,57717,10798,7
135981,306805,10798,6
135982,221545,2156,6
135984,181078,10798,8
135985,217897,2156,7
135986,225332,2156,5
135987,135131,10798,9
135988,5021,2156,10
135990,52767,10798,9
135991,26232,2156,9
135992,50003,10798,9
135993,19070,2156,3
135994,49873,10798,9
135995,51063,10798,6
135997,47179,10798,8
135998,281058,35183,9
136000,169015,10798,7
136001,281836,35183,5
136002,279177,35183,7
136003,48513,10798,6
136005,281846,35183,8
136006,38878,825,4
136008,49803,10798,6
136009,11509,825,6
136014,63145,10798,8
136015,47247,10798,3
136017,48449,10798,8
136019,49993,10798,7
136020,324623,11633,9
136021,147793,11633,6
136023,252593,11633,7
136024,243699,11633,9
136025,120223,11633,7
136027,201465,11633,9
136029,200312,11633,8
136031,215794,11633,5
136033,200725,11633,5
136035,306985,11633,7
136036,111867,11633,8
136037,210013,11633,9
136038,202546,11633,5
136039,130123,11633,7
136041,190355,11633,6
136043,322916,11633,8
136044,112773,11633,8
136046,182235,25519,3
136048,212610,25519,10
136051,292453,25519,10
136052,204950,25519,9
136053,205342,25519,9
136054,189385,25519,6
136056,179372,23579,8
136058,216829,25519,9
136059,167689,23579,3
136060,176637,23579,10
136062,174293,25519,6
136063,174421,25519,7
136065,187547,25519,9
136067,175027,25519,5
136069,174371,25519,9
136071,194159,25519,2
136072,173785,25519,4
136073,174437,25519,9
136074,276679,30695,5
136075,174443,25519,10
136076,41427,5845,5
136078,174301,25519,4
136079,256176,30695,3
136080,167891,25519,9
136081,265228,30695,7
136082,233832,25519,3
136084,174257,25519,9
136085,128899,21703,6
136087,193240,763,9
136088,192493,763,10
136089,12719,2234,6
136090,307902,763,4
136092,2110,763,10
136093,535,763,8
136094,243199,2234,6
136095,119951,11633,8
136096,115569,11633,8
136098,275477,11633,7
136099,302483,2233,9
136105,234026,16690,6
136107,187067,3194,8
136108,218881,11633,4
136109,112327,11633,6
136111,314400,16690,4
136112,199039,16690,8
136113,316566,11633,8
136114,309857,11633,9
136115,81626,16690,8
136116,180339,11633,8
136117,169965,11633,9
136120,196185,23341,10
136121,190123,11633,6
136122,168641,23341,1
136125,115921,11633,9
136126,302628,11633,3
136127,146539,23341,6
136129,256946,11633,7
136130,316276,37245,9
136131,296189,37245,3
136132,113941,11633,6
136134,263018,11633,3
136135,289966,37245,7
136137,122087,11633,8
136138,112603,11633,6
136139,290561,37245,5
136141,112329,11633,6
136142,112441,11633,3
136143,294033,37245,2
136145,112333,11633,8
136146,21104,5936,9
136147,208144,22819,7
136148,302847,38628,9
136150,316504,38628,10
136151,279258,36392,9
136152,309594,38558,5
136153,193853,22819,7
136155,321268,38628,7
136156,308341,17269,6
136158,245281,17269,4
136159,295655,38628,5
136160,296113,38628,4
136162,264366,17269,7
136163,312923,38628,3
136165,136419,17269,7
136166,296100,38628,3
136167,143123,17269,8
136168,302284,22561,3
136169,296671,38628,1
136170,139513,17269,8
136171,256660,35434,5
136173,307716,38781,10
136174,256771,35434,7
136176,116067,17269,9
136177,259039,35434,5
136178,267068,17269,3
136179,267262,35434,5
136182,274569,35434,7
136183,295205,35434,5
136184,303723,35434,6
136185,267458,35434,6
136187,257525,35434,3
136188,257601,35434,6
136192,293032,35434,1
136195,256198,35434,8
136197,316331,35434,7
136199,261400,35434,7
136200,259462,35434,5
136204,259051,35434,6
136207,255678,35434,8
136208,258994,35434,7
136210,255820,35434,2
136212,259357,35434,5
136213,295470,38628,9
136214,195530,20977,8
136215,295567,38628,7
136216,295482,38628,10
136217,296196,38628,8
136218,295400,38628,6
136220,37154,1190,8
136221,295264,38628,2
136223,308963,33157,8
136224,295193,38628,4
136225,202120,24459,9
136227,201593,24459,8
136228,295964,38628,9
136229,286364,27957,8
136230,295392,38628,6
136232,245562,24037,4
136237,266240,31327,8
136240,239165,31327,8
136241,247007,31327,7
136242,83757,11499,9
136243,122537,11499,9
136245,261650,11499,8
136246,64701,11499,8
136249,263376,167,9
136251,247473,23421,8
136252,271701,23421,8
136253,79140,1010,10
136255,240960,23421,9
136257,302501,23421,8
136258,224810,23421,7
136261,226372,23421,10
136262,207194,23421,4
136264,217956,23421,4
136267,233651,23421,8
136269,1848,1193,10
136270,1577,1193,9
136272,274424,23421,3
136274,196161,23421,9
136275,162187,23421,8
136276,9657,1193,6
136278,161665,23421,10
136280,161781,23421,10
136281,302132,1314,4
136283,162811,23421,2
136285,167857,23421,7
136288,215011,23421,9
136289,161235,23421,7
136290,174211,23421,7
136292,158683,23421,8
136293,201385,2256,6
136294,271239,29165,5
136297,159841,23421,4
136298,35465,167,8
136299,12183,159,7
136300,228094,159,3
136301,55659,167,9
136303,110845,167,9
136304,20480,159,4
136306,238924,167,6
136307,306131,167,7
136308,13007,159,5
136309,52337,159,3
136310,15955,159,9
136312,284535,33964,7
136314,227925,33964,3
136315,308205,167,6
136316,227690,33964,5
136317,120091,11499,9
136318,58093,11499,8
136319,251839,167,7
136320,215984,11499,5
