,anime_id,genre
14072,910,"adventure, comedy, martial arts"
14073,35287,"slice of life, comedy"
14074,10178,"slice of life, drama, romance, josei"
14075,38429,"military, school"
14076,38461,"mystery, school, super power, thriller"
14077,28149,"action, dementia, ecchi, fantasy, mecha, military, music, school, sci-fi, space, supernatural"
14078,34277,"comedy, ecchi, slice of life"
14079,9181,"sci-fi, harem, comedy, ecchi, school, shounen"
14080,1091,"action, military, sci-fi, space, drama, mecha"
14081,1424,"action, adventure, mystery, comedy, seinen"
14082,1537,"action, sci-fi, adventure, romance, shounen"
14083,29473,"kids, slice of life, adventure, historical"
14084,7048,"cars, shounen, sports"
14085,1333,"adventure, comedy, kids, fantasy"
14086,37112,"comedy, kids, sci-fi, shounen"
14087,40334,"slice of life, school"
14088,40155,"music, sports, kids"
14089,19991,"comedy, kids, mystery"
14090,32949,"drama, romance, school, seinen"
14091,38506,dementia
14092,33519,"action, horror, supernatural, drama, fantasy"
14093,40167,"action, game, shounen"
14094,1454,"action, horror, demons, supernatural, romance"
14095,33056,"comedy, romance, shoujo"
14096,32574,"action, comedy, super power, supernatural, fantasy, shounen"
14097,34566,"action, adventure, martial arts, shounen, super power"
14098,33525,sci-fi
14099,15591,"slice of life, comedy, shounen"
14100,32648,"slice of life, comedy, shounen"
14101,12027,"drama, historical"
14102,9558,kids
14103,20965,fantasy
14104,3011,"romance, school"
14105,5539,"action, sci-fi"
14106,33473,"comedy, sports"
14107,36857,"sci-fi, adventure, police, mecha"
14108,39099,"music, kids"
14109,29209,"kids, slice of life"
14110,35534,"music, kids"
14111,20233,"comedy, sci-fi"
14112,3937,"comedy, sci-fi"
14113,31867,school
14114,39453,kids
14115,9061,"adventure, fantasy"
14116,39861,"music, comedy, kids"
14117,23769,"comedy, shounen"
14118,10607,comedy
14119,38326,"kids, music"
14120,39352,"sports, kids"
14121,38384,comedy
14122,22131,kids
14123,39787,"kids, music"
14124,32598,historical
14125,39854,music
14126,5473,"slice of life, comedy"
14127,10943,"comedy, drama, romance, school, shounen, slice of life"
14128,38876,dementia
14129,12901,"adventure, sci-fi"
14130,35041,"kids, sci-fi"
14131,8346,fantasy
14132,12861,comedy
14133,39149,"historical, kids"
14134,40171,"dementia, psychological"
14135,37630,"sci-fi, slice of life, comedy, kids, school"
14136,39668,slice of life
14137,38821,romance
14138,31697,slice of life
14139,30767,"action, adventure, comedy, sci-fi"
14140,12807,adventure
14141,37020,comedy
14142,5844,"adventure, comedy, fantasy, kids"
14143,31168,"action, fantasy, kids"
14144,40092,
14145,32820,"adventure, comedy, kids"
14146,29419,"action, adventure, comedy, fantasy, kids"
14147,3758,"adventure, kids"
14148,215,"comedy, romance"
14149,470,"slice of life, comedy, romance, drama"
14150,40807,"comedy, romance, school"
14151,4112,adventure
14152,9731,"action, supernatural, demons, shounen"
14153,15815,"drama, kids"
14154,33164,"comedy, supernatural, fantasy"
14155,40642,"drama, supernatural"
14156,30291,"comedy, mystery, school, shounen, super power"
14157,3884,"action, comedy, ecchi, fantasy"
14158,20205,"drama, slice of life"
14159,887,"action, mecha, military, sci-fi, space"
14160,1262,"adventure, space, mecha, military, sci-fi, shounen"
14161,4023,"fantasy, kids"
14162,3323,"action, sci-fi, drama"
14163,3279,"action, comedy, sports, shounen"
14164,3275,"action, comedy, sports, shounen"
14165,34248,"action, adventure"
14166,32274,comedy
14167,32503,ecchi
14168,37391,"adventure, comedy, kids"
14169,3099,"action, fantasy, mecha, super power"
14170,36325,kids
14171,32646,drama
14172,35528,"drama, sports"
14173,19555,"action, drama, shounen"
14174,30036,"romance, music"
14175,32580,"adventure, fantasy"
14176,35545,"game, adventure, cars, kids, mecha"
14177,38571,"comedy, mecha"
14178,33916,comedy
14179,21161,"comedy, kids"
14180,39572,comedy
14181,37392,"adventure, comedy, kids"
14182,7551,"action, adventure, mecha, sci-fi"
14183,1158,"adventure, comedy, shounen, supernatural"
14184,36914,"comedy, school"
14185,4242,"action, adventure, mecha"
14186,33047,"action, fantasy, magic"
14187,29722,"comedy, slice of life"
14188,14889,"comedy, ecchi, parody, school, shounen"
14189,2637,"kids, adventure, fantasy, comedy, shounen"
14190,40420,comedy
14191,23767,"historical, horror"
14192,40523,"dementia, music"
14193,39204,music
14194,1221,"action, comedy, magic, school, sci-fi, shoujo, slice of life, super power"
14195,3202,"fantasy, kids"
14196,17277,"action, drama, mecha, military, school, supernatural"
14197,32819,"comedy, kids"
14198,35712,"harem, comedy, romance, ecchi, school"
14199,4383,"comedy, fantasy, slice of life"
14200,31246,"adventure, fantasy"
14201,32807,"comedy, kids"
14202,34935,kids
14203,38810,"action, adventure"
14204,37554,"slice of life, comedy, fantasy"
14205,19953,"magic, slice of life"
14206,33357,"action, comedy, horror"
14207,39874,"kids, music"
14208,24619,"action, magic, fantasy, shounen"
14209,23351,"adventure, horror, psychological, seinen, supernatural"
14210,9522,"action, adventure, mecha, sci-fi"
14211,33570,"comedy, parody, school"
14212,33571,"comedy, parody, school"
14213,34651,fantasy
14214,5821,"comedy, kids"
14215,39450,kids
14216,38016,"comedy, slice of life"
14217,37644,comedy
14218,12765,action
14219,36705,"drama, romance"
14220,12767,sci-fi
14221,35496,horror
14222,39109,"drama, kids"
14223,35022,drama
14224,36271,kids
14225,35957,"comedy, slice of life"
14226,29751,"sci-fi, comedy"
14227,37155,"music, kids"
14228,40252,"music, fantasy"
14229,36700,"kids, fantasy"
14230,36399,"music, kids"
14231,26307,"drama, kids"
14232,5841,comedy
14233,37067,"kids, music"
14234,39911,"kids, music"
14235,37605,music
14236,24575,cars
14237,3500,comedy
14238,38310,"kids, music, parody"
14239,39889,"kids, music"
14240,35525,"music, slice of life, kids"
14244,15141,fantasy
14245,23345,slice of life
14247,31872,"music, kids"
14248,30957,"fantasy, historical"
14251,34946,fantasy
14253,37075,"kids, music"
14254,35166,kids
14255,15657,comedy
14256,36389,"music, kids"
14257,35385,"comedy, kids"
14259,39529,"comedy, demons, kids, supernatural, school"
14260,40714,"comedy, demons, kids, supernatural, school"
14261,38368,"demons, horror"
14262,34192,"fantasy, kids"
14263,12781,comedy
14265,37665,"historical, parody"
14267,40210,"kids, music"
14268,35142,"comedy, parody"
14269,37191,"music, kids"
14270,31317,comedy
14271,32920,"historical, martial arts"
14272,33763,"adventure, fantasy"
14273,33762,"adventure, fantasy"
14274,27467,"kids, magic"
14275,20227,"drama, historical"
14276,35594,"action, fantasy"
14277,38069,"adventure, kids, sports"
14278,40117,comedy
14279,38827,kids
14280,25589,"comedy, school, slice of life, kids"
14281,28201,"action, adventure, mecha, sci-fi"
14282,7646,"comedy, kids"
14283,21275,comedy
14284,5468,"kids, mystery, slice of life"
14285,21277,"comedy, parody"
14286,39455,"kids, supernatural"
14287,39454,"kids, sci-fi, supernatural"
14288,30969,kids
14289,36387,"music, kids"
14290,36388,"music, kids"
14291,39920,"kids, music"
14292,18817,"comedy, kids"
14293,10706,kids
14294,10705,kids
14295,8026,"action, adventure, shounen"
14296,12337,"action, drama, mecha, military, sci-fi"
14297,8139,"adventure, comedy, drama"
14298,1903,"action, ecchi, sci-fi"
14299,33927,"adventure, comedy"
14300,15875,sports
14301,15119,"action, comedy, ecchi, school"
14302,30390,"comedy, samurai, school"
14303,25815,"action, comedy, romance, shounen"
14304,2153,fantasy
14305,8287,"action, historical, mecha"
14306,8900,"adventure, comedy, fantasy, kids, romance, shounen"
14307,11859,"action, adventure, ecchi, fantasy"
14308,38837,"action, game, sci-fi, comedy, parody, school"
14309,38068,"parody, sports"
14310,32916,"music, slice of life, comedy"
14311,559,"drama, psychological, sci-fi"
14312,6555,"adventure, comedy, fantasy, kids"
14313,17873,"action, adventure, comedy, kids, fantasy"
14314,26097,"drama, kids"
14315,30998,"drama, kids, sports"
14316,39430,"comedy, slice of life"
14317,34589,"historical, seinen"
14318,18983,"kids, sports"
14319,864,"space, mecha, military, sci-fi"
14320,38093,"action, kids, sci-fi, super power"
14321,36843,"military, historical, drama"
14322,12771,"slice of life, comedy"
14323,24981,"comedy, kids"
14324,30119,kids
14325,36167,kids
14326,34794,"comedy, kids"
14327,35279,kids
14328,28543,"kids, drama"
14329,35100,"drama, kids"
14330,11095,adventure
14331,39331,music
14332,40695,"kids, music"
14333,13167,kids
14334,35094,"drama, historical"
14335,11097,drama
14336,12759,fantasy
14337,39175,music
14338,40465,"slice of life, comedy, school"
14339,38990,"historical, demons, supernatural, drama"
14340,40473,"comedy, fantasy"
14341,37437,"action, demons, horror, super power, supernatural"
14342,32476,comedy
14343,35134,"adventure, drama, mecha, sci-fi"
14344,40294,music
14345,37914,"sci-fi, space"
14346,13185,"action, adventure"
14347,40960,"comedy, fantasy"
14348,24071,"comedy, fantasy"
14349,7643,"slice of life, comedy, kids"
14350,17020,"romance, music, school, drama"
14351,37424,"comedy, slice of life"
14352,35805,"slice of life, comedy"
14353,40059,"action, adventure, comedy, historical, seinen"
14354,38337,"slice of life, comedy"
14355,39576,"action, adventure, fantasy"
14356,39463,"action, mystery, supernatural, ecchi, seinen"
14357,40421,"music, slice of life, drama, romance, shounen ai"
14358,32353,"slice of life, comedy"
14359,40656,"military, comedy, school"
14360,3909,"comedy, fantasy"
14361,39169,"military, school"
14362,39168,"military, school"
14366,36498,comedy
14369,3704,"comedy, kids"
14377,7160,"action, cars, comedy, police, sports"
14378,184,"action, mecha, sci-fi, shounen, space"
14382,34368,"mystery, supernatural, drama"
14387,39115,"comedy, mecha, sci-fi, seinen, slice of life, space"
14388,5535,"adventure, slice of life, kids, drama"
14391,6127,comedy
14392,2033,"psychological, comedy, dementia, sci-fi"
14393,39243,music
14396,10058,"comedy, fantasy, kids"
14398,1217,"comedy, romance, drama, shounen ai"
14399,32888,adventure
14400,2168,"adventure, comedy, supernatural"
14401,19469,"comedy, school, shounen, supernatural"
14403,9078,"action, comedy, school, drama, sports, shounen"
14422,31223,"action, game, sci-fi, school"
14426,11595,"kids, comedy, super power, school"
14427,5386,"action, historical, martial arts, samurai"
14429,8304,"historical, shounen"
14430,3858,"adventure, comedy, drama"
14431,24681,"slice of life, adventure, historical, drama"
14432,33531,"sci-fi, mecha"
14433,909,"adventure, mecha, sci-fi, space"
14434,1574,"adventure, mecha, sci-fi, shounen"
14435,1361,sci-fi
14436,35652,"comedy, parody, supernatural, seinen"
14437,2771,"slice of life, comedy, romance, school, shoujo"
14438,3114,"action, adventure, comedy, kids, mecha, sci-fi, shounen, super power"
14439,31883,"cars, seinen, slice of life, sports"
14440,33566,"action, martial arts, shounen"
14441,3166,"action, sci-fi, horror, fantasy"
14443,38413,"action, adventure, fantasy"
14445,2534,"sci-fi, harem, drama, romance, fantasy, shoujo"
14447,8194,"adventure, fantasy, horror, magic, supernatural"
14448,1734,"comedy, drama, romance, school"
14450,26189,"adventure, comedy, magic, romance, shoujo"
14451,38078,sci-fi
14453,37395,"action, sci-fi, adventure, comedy, mecha"
14455,6148,"slice of life, comedy, seinen"
14457,34904,"military, magic"
14459,1677,"military, sci-fi, adventure, space, drama"
14460,2464,"adventure, comedy, fantasy"
14461,6919,"action, drama, super power"
14465,35231,"mystery, supernatural, drama"
14467,2210,"romance, drama"
14469,1624,"romance, school, drama"
14470,7279,"action, sci-fi, space, drama, seinen"
14474,6397,"drama, slice of life"
14476,25169,"comedy, drama"
14477,36108,"comedy, slice of life"
14478,4440,"action, martial arts, sports"
14479,6251,"slice of life, comedy"
14480,677,"drama, romance, shoujo"
14481,32039,"music, comedy"
14482,6674,"mystery, comedy"
14483,29910,"action, historical, martial arts, fantasy"
14484,30095,"action, comedy, seinen"
14485,38672,"action, magic, fantasy, shoujo"
14486,11069,"adventure, comedy, fantasy, kids"
14487,22215,"music, shoujo, sports"
14488,38021,"action, fantasy, game"
14489,34117,"drama, slice of life"
14490,35465,"action, game, music, fantasy"
14491,37504,comedy
14492,34243,music
14493,1428,"action, adventure, mystery, comedy, seinen"
14494,8518,"school, slice of life"
14495,10207,"adventure, comedy, supernatural"
14496,38046,"action, sci-fi, fantasy"
14497,36630,music
14498,13769,"action, fantasy"
14499,2601,"action, mecha, sci-fi, shounen"
14500,10905,"historical, seinen, slice of life"
14501,38425,"action, ecchi, martial arts, school, seinen, super power"
14502,11268,"slice of life, comedy"
14503,5131,"mecha, sci-fi"
14504,5476,"magic, shoujo"
14505,36729,"action, historical, supernatural, drama, magic, fantasy"
14506,6518,kids
14507,35686,"comedy, seinen"
14508,69,"action, fantasy, military, sci-fi"
14509,5449,comedy
14510,39244,"action, game, shounen"
14511,769,"sci-fi, comedy, ecchi, mecha, shounen"
14512,819,"romance, shoujo"
14513,1270,"action, mecha, military, sci-fi"
14514,9857,"adventure, cars, shounen, sports"
14515,3401,"adventure, fantasy"
14516,10015,"action, fantasy, game, shounen"
14517,39421,"supernatural, vampire"
14518,8598,"adventure, demons, fantasy"
14521,34498,"sci-fi, romance"
14526,10342,"action, adventure, drama, mecha, sci-fi, shounen"
14541,5933,"adventure, historical, drama"
14543,39194,"comedy, shounen"
14545,1724,"adventure, fantasy"
14550,24935,"slice of life, comedy, school, seinen"
14551,10924,"action, adventure, ecchi, fantasy"
14553,21695,"action, adventure, comedy, fantasy, kids"
14554,39506,"action, sci-fi, space"
14557,3900,"action, sci-fi, super power"
14558,5056,"comedy, ecchi, school, slice of life"
14561,25083,"adventure, slice of life"
14562,1918,"comedy, parody, magic, fantasy"
14563,4933,"action, fantasy, sci-fi"
14564,3875,"comedy, magic, shoujo"
14565,3878,"slice of life, magic, comedy, shoujo"
14566,2046,"comedy, fantasy, magic, romance, shoujo"
14567,15407,magic
14568,17749,"comedy, slice of life"
14569,23697,"action, comedy"
14570,382,"comedy, ecchi, romance, seinen, slice of life"
14571,2644,"adventure, comedy, fantasy, kids, shounen"
14572,2312,"action, romance, sci-fi"
14573,37619,"romance, school, sports"
14574,1598,"adventure, mecha, sci-fi"
14575,833,"action, comedy, mecha, sci-fi, shounen"
14576,11017,"game, sci-fi"
14577,374,"action, comedy, ecchi, romance, sci-fi"
14578,39975,music
14579,15219,"action, game, sci-fi"
14580,32301,"sci-fi, comedy, police, mecha"
14581,14693,"comedy, seinen, slice of life"
14582,1607,"drama, romance, supernatural"
14583,12905,"drama, historical"
14600,6705,comedy
14601,31608,"comedy, school, shounen, sports"
14602,10059,"kids, fantasy, comedy"
14603,9421,"action, seinen"
14604,36145,"adventure, shoujo"
14605,29756,adventure
14606,28385,"comedy, parody, romance, school"
14607,30097,"action, comedy, seinen"
14608,3757,"adventure, fantasy"
14609,9916,sports
14610,23309,"action, harem, police, ecchi"
14611,21571,"adventure, comedy, fantasy, kids"
14612,20931,"comedy, slice of life"
14613,2550,"comedy, parody"
14614,1039,"romance, supernatural, drama"
14615,2571,"adventure, comedy, kids"
14616,20033,"music, slice of life, comedy"
14617,3356,"magic, fantasy, school, shoujo"
14618,31566,comedy
14619,3274,"action, comedy, sports, shounen"
14620,37188,"comedy, slice of life"
14621,2640,"kids, adventure, fantasy, comedy, shounen"
14622,12351,comedy
14623,21495,"comedy, school, shounen"
14624,34802,"music, slice of life"
14625,39226,"sports, kids"
14626,2881,"action, military, drama, seinen"
14627,36542,"sci-fi, romance"
14628,36404,slice of life
14629,9737,"action, mecha, military, police, sci-fi"
14630,34961,game
14631,8861,"drama, ecchi, harem, romance"
14632,17010,music
14633,3417,"comedy, ecchi, magic"
14634,9952,"game, historical"
14636,36921,music
14639,4941,mystery
14642,27629,"comedy, mystery, super power"
14647,10013,"drama, historical"
14650,4068,"action, kids, adventure, fantasy, magic, game, supernatural, demons, sci-fi"
14651,38412,"slice of life, comedy"
14653,17601,kids
14655,10739,"action, comedy, parody, dementia, supernatural, ecchi"
14675,40540,"action, game, adventure, romance, fantasy"
14757,4312,"action, martial arts"
14768,18177,"comedy, drama, shounen, sports"
14771,39093,music
14798,39167,"military, school"
14799,39486,"action, sci-fi, comedy, historical, parody, drama, samurai, shounen"
14800,40074,"action, fantasy, horror, martial arts, samurai"
14801,28613,"action, adventure, mecha"
14802,14811,"comedy, school, slice of life"
14803,40417,"comedy, drama, romance, shoujo, slice of life, supernatural"
14804,476,"sports, supernatural, drama, romance"
14805,33050,"action, supernatural, magic, fantasy"
14806,908,"fantasy, comedy, shounen"
14807,38853,"action, sci-fi, ecchi, seinen"
14808,5684,"action, slice of life, fantasy, magic, comedy, shoujo"
14809,3786,"action, sci-fi, mecha"
14810,37346,"action, comedy, fantasy"
14811,6783,"mystery, drama, romance"
14812,35609,"adventure, magic, fantasy"
14813,33672,"adventure, comedy, fantasy, kids, shounen"
14814,15927,"comedy, supernatural"
14815,40453,"adventure, comedy, romance, ecchi, fantasy"
14816,40454,"action, adventure, comedy, romance, fantasy"
14817,39792,"adventure, comedy, school, seinen"
14818,35211,"mystery, sci-fi, shounen, thriller"
14819,40906,"action, adventure, fantasy, shounen"
14820,40526,"comedy, fantasy, shounen"
14821,30870,"action, horror, mystery, seinen, supernatural"
14822,40852,"sci-fi, adventure, shounen"
14823,2047,fantasy
14824,38668,"action, comedy, horror, fantasy, seinen"
14825,36848,"harem, comedy, romance, school"
14826,4314,"comedy, kids"
14827,32481,music
14828,32572,"historical, parody, kids, samurai"
14829,5600,"kids, adventure, historical"
14830,4640,"sci-fi, comedy, psychological, drama"
14831,1292,"action, adventure, samurai"
14832,6261,"kids, adventure, comedy, drama"
14833,27721,"fantasy, kids"
14834,38088,"action, adventure, comedy, drama"
14835,39681,music
14836,30524,"horror, mystery, supernatural, thriller"
14837,12661,music
14838,36782,"sci-fi, music"
14839,3100,"action, parody"
14840,39764,"action, comedy, drama, mystery, police, shounen"
14841,6375,"action, adventure, sci-fi, shounen"
14842,22049,"action, music, sci-fi"
14843,20381,"adventure, shounen"
14844,38742,"action, mystery, comedy, historical, demons, psychological, thriller, martial arts"
14845,39905,"josei, mystery, police, romance, thriller"
14846,40020,"action, sci-fi"
14847,19367,"action, sci-fi, adventure"
14848,2769,"action, adventure, sci-fi"
14849,38302,"slice of life, comedy, school, josei"
14850,38749,"sci-fi, thriller"
14851,6472,horror
14852,30531,"comedy, parody, school, shounen ai"
14853,40752,"mystery, school"
14854,40935,"slice of life, psychological, drama, shounen"
14855,36184,"adventure, martial arts"
14856,39555,"action, martial arts, shounen"
14857,40550,"action, magic, fantasy"
14858,40137,music
14859,40507,"action, adventure, harem, fantasy"
14860,34779,"action, fantasy"
14861,20471,"military, sci-fi"
14862,40677,music
14863,39790,"slice of life, romance, school, shoujo ai"
14864,40215,"comedy, slice of life"
14865,33736,school
14866,39184,music
14867,40679,"school, sports"
14868,13455,comedy
14869,18967,"comedy, historical, sci-fi"
14870,35149,"drama, kids"
14871,35099,"drama, kids"
14872,40166,"action, sci-fi, adventure, comedy"
14873,19717,"action, comedy"
14874,38136,"sci-fi, super power, kids"
14875,38137,"sci-fi, super power, kids"
14876,38120,"sci-fi, sports, super power, kids, school"
14877,38134,"sci-fi, super power, kids, magic"
14878,38127,"sci-fi, super power, kids"
14879,38118,"sci-fi, super power, kids, martial arts"
14880,38129,"sci-fi, super power, kids"
14881,39798,"sci-fi, historical, super power, kids"
14882,38123,"sci-fi, super power, kids"
14883,38119,"sci-fi, historical, sports, super power, kids"
14884,38128,"kids, sci-fi, super power"
14885,38140,"sci-fi, adventure, super power, kids"
14886,38122,"sci-fi, super power, kids, fantasy"
14887,38135,"sci-fi, adventure, super power, kids"
14888,38117,"sci-fi, super power, kids"
14889,38131,"sci-fi, super power, kids"
14890,40182,"action, adventure, fantasy, kids, sci-fi, super power"
14891,38125,"sci-fi, super power, kids, martial arts"
14892,38124,"sci-fi, super power, kids"
14893,37046,"comedy, parody"
14894,9903,kids
14895,2252,"action, horror, demons, supernatural"
14896,38911,"space, kids"
14897,31157,"music, comedy"
14898,36429,"action, military, sci-fi, adventure, mecha"
14899,4975,"harem, mystery, psychological, sci-fi, supernatural"
14900,21677,"action, mecha, romance, sci-fi, space"
14901,36427,"action, kids, shounen"
14902,2702,"game, adventure, kids"
14903,5337,"game, adventure, fantasy, shounen"
14904,36425,"action, kids, shounen"
14905,38557,"action, adventure, demons, supernatural, magic, fantasy"
14906,36428,"super power, magic, martial arts, fantasy"
14907,36423,"action, kids, shounen"
14908,38328,"action, military, historical"
14909,23315,"comedy, kids"
14910,22709,"comedy, kids"
14911,22249,"kids, adventure"
14912,23313,"comedy, kids"
14913,5234,"comedy, ecchi"
14914,4533,"comedy, fantasy, sci-fi"
14915,38126,"sci-fi, super power, kids"
14916,1900,"action, comedy, mecha, sci-fi"
14917,39013,kids
14918,5917,drama
14919,32684,"comedy, school, shoujo, shounen ai, slice of life"
14920,33247,"romance, school, shoujo"
14921,22361,"adventure, comedy, magic"
14922,10987,"comedy, kids"
14923,38132,"sci-fi, super power, kids"
14924,38138,"sci-fi, sports, super power, kids"
14925,2686,"adventure, mecha, sci-fi, shounen"
14926,38133,"sci-fi, super power, kids"
14927,32733,"comedy, slice of life"
14928,11093,"adventure, music, mystery"
14929,36559,"demons, kids"
14930,40148,music
14931,39783,"comedy, harem, romance, school, shounen"
14932,40602,"sci-fi, adventure, mystery, psychological, drama, romance, shoujo"
14933,40272,music
14934,39610,"mystery, police, drama, fantasy, seinen"
14935,40054,"action, military, sci-fi, supernatural, seinen"
14936,38274,"sports, drama"
14937,38416,"action, adventure, comedy, fantasy"
14938,40613,"action, drama, sci-fi"
14939,33839,"comedy, school, shounen"
14940,40128,"slice of life, historical, drama, romance, seinen"
14941,37994,"action, mystery, police, psychological, supernatural, thriller"
14942,37870,music
14943,37483,"action, comedy, police, seinen"
14944,34900,"mystery, drama"
14945,40024,"demons, magic, romance, shoujo"
14946,40532,historical
14947,40060,fantasy
14948,37839,"sci-fi, romance"
14949,40904,comedy
14950,40934,"action, adventure, fantasy"
14951,40416,sci-fi
14952,15961,"action, cars, comedy, school, seinen"
14953,12611,"fantasy, parody, samurai"
14954,40329,"comedy, seinen"
14955,40056,"action, sci-fi, adventure"
14956,40722,"music, drama, fantasy"
14957,683,"comedy, fantasy, magic, romance"
14958,29611,"kids, adventure, comedy, super power"
14959,13283,slice of life
14960,3810,"adventure, fantasy, comedy"
14961,38279,"drama, shoujo"
14962,9395,"adventure, kids"
14963,2367,"comedy, ecchi, magic, school"
14964,35901,"action, mystery, comedy, police, shounen"
14965,33369,music
14966,3180,"comedy, fantasy, kids"
14967,40623,"action, comedy, supernatural, ecchi, school, shounen"
14968,40044,"adventure, comedy, kids, sci-fi, shounen"
14969,25053,"comedy, shounen"
14970,31156,"action, drama, magic, fantasy, school"
14971,9333,"comedy, romance"
14972,33244,"comedy, supernatural"
14973,39519,"action, adventure, fantasy"
14974,39728,"sci-fi, slice of life, fantasy"
14975,2074,"adventure, fantasy, comedy"
14976,40956,"action, supernatural, shounen"
14977,1793,"action, dementia, drama, sci-fi"
14978,38085,"action, supernatural, magic, fantasy"
14979,13137,"comedy, ecchi"
14980,38400,"slice of life, sports, drama, school"
14981,40488,sports
14982,40358,"comedy, seinen, slice of life"
14983,32455,music
14984,35380,"comedy, parody"
14988,50,"comedy, supernatural, magic, romance, seinen"
14990,8481,"drama, romance, school"
14991,8115,"adventure, space, fantasy"
14992,9611,"comedy, magic, romance, seinen, supernatural"
14993,764,"adventure, comedy, mecha, sci-fi, shounen, sports"
14994,30911,"action, adventure, magic, fantasy"
14995,2820,"action, kids, adventure, comedy"
14996,38850,"action, magic, fantasy, shoujo"
14999,23319,"action, adventure, mecha, sci-fi"
15001,198,"action, mystery, super power"
15004,1081,"action, adventure, space, drama, sci-fi, seinen"
15007,15751,"action, comedy, parody, fantasy, shounen"
15008,5909,"harem, comedy, parody, school"
15009,5984,"drama, josei, romance, slice of life"
15011,38254,"drama, slice of life"
15012,30721,"comedy, sci-fi"
15014,1905,"fantasy, magic, romance, supernatural, historical, shoujo"
15015,31630,"comedy, drama, mystery, police"
15016,17651,magic
15019,1600,"sci-fi, comedy"
15020,2062,"action, military, sci-fi, space"
15022,2635,"comedy, fantasy, kids, sci-fi, shounen"
15023,34427,"action, sci-fi, slice of life, mecha"
15024,38788,"mystery, comedy, police"
15026,31050,"action, sci-fi, super power, demons, supernatural, shounen"
15027,7336,"action, sci-fi, space"
15028,31530,"sci-fi, school"
15030,17893,"sports, comedy, school, drama"
15053,13169,"adventure, comedy, fantasy, historical"
15055,4667,"adventure, fantasy, game, kids"
15059,9795,"comedy, super power"
15064,5849,"action, comedy, supernatural, shounen"
15065,943,"drama, fantasy, magic, slice of life"
15066,1107,"action, adventure, demons, drama, horror, super power"
15068,5022,"action, mecha, sci-fi"
15070,30218,"comedy, music"
15071,28861,"slice of life, comedy, shounen"
15072,39166,"military, school"
15073,817,"comedy, military, romance, sci-fi"
15074,32993,"slice of life, comedy"
15075,38086,"action, supernatural, magic, fantasy"
15076,36468,"comedy, parody, school"
15077,17345,ecchi
15078,9202,"action, super power, supernatural, ecchi, seinen"
15079,238,"action, adventure, martial arts, shounen, super power"
15080,14267,"adventure, mystery, super power, supernatural, school"
15081,39143,kids
15082,770,"drama, sci-fi"
15083,11179,"comedy, romance, slice of life"
15084,19369,"harem, comedy, parody, fantasy"
15085,38855,music
15086,35026,"kids, drama"
15087,22197,"kids, sports"
15088,40238,historical
15089,30016,"action, comedy, drama"
15090,26113,"drama, kids"
15091,1655,"comedy, music"
15092,17505,"action, historical, super power, ecchi, martial arts, samurai, fantasy, shounen"
15093,1064,"adventure, comedy, mecha, sci-fi, shounen"
15094,10110,"harem, comedy, romance, ecchi, school"
15095,34692,slice of life
15096,16353,"comedy, romance, school"
15097,1590,"action, adventure, fantasy, comedy"
15098,33520,"action, horror, supernatural, drama, fantasy"
15099,10298,"comedy, school, shoujo"
15100,33248,"action, super power, supernatural, drama"
15101,1999,"adventure, drama, mecha, sci-fi, shounen"
15102,34927,"slice of life, magic, fantasy"
15103,8709,"adventure, comedy, fantasy, kids"
15104,18845,comedy
15105,3465,"drama, historical, military"
15106,33012,"sci-fi, drama"
15107,5225,"action, comedy, seinen"
15108,6374,"action, adventure, sci-fi, shounen"
15109,1570,"comedy, harem, magic, romance, school"
15110,2071,"drama, romance, shoujo"
15111,1159,"adventure, comedy, sci-fi, shounen"
15112,3154,"action, adventure, martial arts, sci-fi, shounen, super power"
15113,31561,"action, drama, seinen"
15114,17147,"comedy, school"
15115,2647,"kids, fantasy"
15116,1794,"action, sci-fi, adventure, comedy, police"
15117,31683,"slice of life, comedy"
15118,2564,"comedy, romance, school, sci-fi, slice of life"
15119,38767,"slice of life, comedy"
15120,14989,"action, cars, mecha, shounen"
15121,5353,"comedy, ecchi, school, seinen"
15122,6093,"comedy, historical, shoujo"
15123,31563,historical
15124,3812,"kids, adventure"
15125,5454,"comedy, magic"
15126,2699,"action, comedy, sci-fi"
15127,38549,"adventure, comedy"
15128,6730,kids
15129,31055,"music, slice of life, school, shoujo"
15130,685,"drama, harem, romance, school, sci-fi, slice of life"
15131,6468,"slice of life, comedy"
15132,836,"comedy, drama, harem, romance, slice of life"
15133,35122,"action, fantasy, shounen"
15134,18549,"comedy, historical"
15135,3819,"music, drama"
15136,19799,"comedy, mecha, parody"
15137,23,"action, shounen, sports"
15138,10917,"adventure, comedy, fantasy, kids"
15139,16680,"action, adventure, comedy, fantasy, kids"
15140,37598,"action, supernatural, vampire"
15141,920,"comedy, magic, parody"
15142,33238,drama
15143,36246,"action, fantasy, game"
15144,16331,"action, cars, sci-fi"
15145,34734,"sports, school, shounen"
15146,9817,comedy
15147,10361,"comedy, slice of life"
15148,31598,"action, fantasy, shounen"
15149,31866,"action, adventure, sci-fi"
15150,38804,"music, slice of life, comedy, magic, shoujo"
15151,3280,"action, comedy, sports, shounen"
15152,32682,"mystery, horror, supernatural, thriller"
15153,20469,"drama, historical"
15154,8839,"adventure, space, mecha"
15155,8538,"comedy, romance, school, shoujo"
